artist,artist_normalized,year,weeks_on_chart,total_streams,best_rank,avg_rank,top10_weeks,top1_weeks,has_spotify_data,past_appearances,prev_year_appeared,consecutive_years,appeared
SORANE,SORANE,2021,30.0,6937331.0,67.0,129.33333333333334,0.0,0.0,1,0,0,0,0
SORANE,SORANE,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2022,6.0,1274375.0,178.0,185.83333333333331,0.0,0.0,1,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2023,16.0,5539821.0,79.0,134.9375,0.0,0.0,1,0,0,0,0
SOUTHERN ALL STARS,SOUTHERN ALL STARS,2024,11.0,4091219.0,121.0,156.63636363636363,0.0,0.0,1,0,0,0,0
SPITZ,SPITZ,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPITZ,SPITZ,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPITZ,SPITZ,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPITZ,SPITZ,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPITZ,SPITZ,2020,113.0,16775577.0,67.0,136.30088495575222,0.0,0.0,1,0,0,0,0
SPITZ,SPITZ,2021,50.0,9798228.0,115.0,166.04,0.0,0.0,1,0,0,0,0
SPITZ,SPITZ,2022,67.0,21670985.0,56.0,111.50746268656717,0.0,0.0,1,0,0,0,0
SPITZ,SPITZ,2023,179.0,109135421.0,2.0,105.72625698324022,22.0,0.0,1,0,0,0,0
SPITZ,SPITZ,2024,176.0,106294763.0,21.0,97.0340909090909,0.0,0.0,1,0,0,0,0
SPYAIR,SPYAIR,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SPYAIR,SPYAIR,2024,41.0,35771624.0,6.0,78.26829268292683,7.0,0.0,1,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2020,113.0,72425263.0,4.0,27.86725663716814,27.0,0.0,1,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2021,156.0,77946315.0,5.0,86.01282051282051,12.0,0.0,1,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2022,129.0,38301183.0,42.0,145.7364341085271,0.0,0.0,1,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2023,85.0,26164450.0,61.0,169.2,0.0,0.0,1,0,0,0,0
SUDA MASAKI,SUDA MASAKI,2024,43.0,14614863.0,145.0,174.3720930232558,0.0,0.0,1,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sabrina Carpenter,Sabrina Carpenter,2024,28.0,12070831.0,69.0,124.07142857142856,0.0,0.0,1,0,0,0,0
Saucy Dog,Saucy Dog,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Saucy Dog,Saucy Dog,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Saucy Dog,Saucy Dog,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Saucy Dog,Saucy Dog,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Saucy Dog,Saucy Dog,2020,51.0,9431690.0,80.0,117.6078431372549,0.0,0.0,1,0,0,0,0
Saucy Dog,Saucy Dog,2021,60.0,17585558.0,19.0,130.46666666666667,0.0,0.0,1,0,0,0,0
Saucy Dog,Saucy Dog,2022,277.0,164961637.0,2.0,64.5740072202166,49.0,0.0,1,0,0,0,1
Saucy Dog,Saucy Dog,2023,168.0,95683110.0,8.0,96.92261904761904,8.0,0.0,1,1,1,1,0
Saucy Dog,Saucy Dog,2024,95.0,43483136.0,37.0,118.50526315789472,0.0,0.0,1,1,0,0,0
Sayuri Ishikawa,Sayuri Ishikawa,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sayuri Ishikawa,Sayuri Ishikawa,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sayuri Ishikawa,Sayuri Ishikawa,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sayuri Ishikawa,Sayuri Ishikawa,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sayuri Ishikawa,Sayuri Ishikawa,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Sayuri Ishikawa,Sayuri Ishikawa,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Sayuri Ishikawa,Sayuri Ishikawa,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Sayuri Ishikawa,Sayuri Ishikawa,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Sayuri Ishikawa,Sayuri Ishikawa,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,1
Seiko Matsuda,Seiko Matsuda,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Seiko Matsuda,Seiko Matsuda,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Seiko Matsuda,Seiko Matsuda,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Seiko Matsuda,Seiko Matsuda,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Seiko Matsuda,Seiko Matsuda,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Seiko Matsuda,Seiko Matsuda,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Seiko Matsuda,Seiko Matsuda,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Seiko Matsuda,Seiko Matsuda,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Seiko Matsuda,Seiko Matsuda,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Sheena Ringo,Sheena Ringo,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sheena Ringo,Sheena Ringo,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sheena Ringo,Sheena Ringo,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sheena Ringo,Sheena Ringo,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sheena Ringo,Sheena Ringo,2020,41.0,6786772.0,58.0,117.3170731707317,0.0,0.0,1,0,0,0,0
Sheena Ringo,Sheena Ringo,2021,2.0,364942.0,182.0,191.0,0.0,0.0,1,0,0,0,0
Sheena Ringo,Sheena Ringo,2022,37.0,9052135.0,100.0,147.2972972972973,0.0,0.0,1,0,0,0,0
Sheena Ringo,Sheena Ringo,2023,41.0,13075468.0,100.0,146.29268292682926,0.0,0.0,1,0,0,0,1
Sheena Ringo,Sheena Ringo,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Shizuka Kudo,Shizuka Kudo,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shizuka Kudo,Shizuka Kudo,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Shizuka Kudo,Shizuka Kudo,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Shizuka Kudo,Shizuka Kudo,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Shota Shimizu,Shota Shimizu,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shota Shimizu,Shota Shimizu,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shota Shimizu,Shota Shimizu,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shota Shimizu,Shota Shimizu,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Shota Shimizu,Shota Shimizu,2020,49.0,7396729.0,80.0,145.10204081632654,0.0,0.0,1,0,0,0,0
Shota Shimizu,Shota Shimizu,2021,57.0,18554241.0,51.0,95.24561403508773,0.0,0.0,1,0,0,0,0
Shota Shimizu,Shota Shimizu,2022,83.0,22317142.0,76.0,123.75903614457832,0.0,0.0,1,0,0,0,0
Shota Shimizu,Shota Shimizu,2023,4.0,1001360.0,193.0,196.75,0.0,0.0,1,0,0,0,0
Shota Shimizu,Shota Shimizu,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SixTONES,SixTONES,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SixTONES,SixTONES,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SixTONES,SixTONES,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SixTONES,SixTONES,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SixTONES,SixTONES,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
SixTONES,SixTONES,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
SixTONES,SixTONES,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
SixTONES,SixTONES,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,0
SixTONES,SixTONES,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,3,0,0,0
Snow Man,Snow Man,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Snow Man,Snow Man,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Snow Man,Snow Man,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Snow Man,Snow Man,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Snow Man,Snow Man,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Snow Man,Snow Man,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Snow Man,Snow Man,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Snow Man,Snow Man,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,0
Snow Man,Snow Man,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,2,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2023,25.0,21829998.0,10.0,51.56,1.0,0.0,1,0,0,0,0
Soushi Sakiyama,Soushi Sakiyama,2024,4.0,1361474.0,122.0,153.25,0.0,0.0,1,0,0,0,0
Stray Kids,Stray Kids,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Stray Kids,Stray Kids,2022,12.0,5204868.0,60.0,69.08333333333333,0.0,0.0,1,0,0,0,0
Stray Kids,Stray Kids,2023,24.0,9090160.0,65.0,109.29166666666669,0.0,0.0,1,0,0,0,1
Stray Kids,Stray Kids,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
SugLawd Familiar,SugLawd Familiar,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2023,35.0,16821271.0,51.0,76.0,0.0,0.0,1,0,0,0,0
SugLawd Familiar,SugLawd Familiar,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sukima Switch,Sukima Switch,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sukima Switch,Sukima Switch,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sukima Switch,Sukima Switch,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sukima Switch,Sukima Switch,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Sukima Switch,Sukima Switch,2020,104.0,24095222.0,33.0,103.0096153846154,0.0,0.0,1,0,0,0,0
Sukima Switch,Sukima Switch,2021,52.0,10427219.0,131.0,157.1346153846154,0.0,0.0,1,0,0,0,0
Sukima Switch,Sukima Switch,2022,71.0,17081912.0,82.0,144.67605633802816,0.0,0.0,1,0,0,0,0
Sukima Switch,Sukima Switch,2023,29.0,9018969.0,117.0,171.6551724137931,0.0,0.0,1,0,0,0,0
Sukima Switch,Sukima Switch,2024,38.0,14298000.0,76.0,152.0,0.0,0.0,1,0,0,0,0
Superfly,Superfly,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Superfly,Superfly,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Superfly,Superfly,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Superfly,Superfly,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Superfly,Superfly,2020,53.0,13487551.0,35.0,90.32075471698111,0.0,0.0,1,0,0,0,1
Superfly,Superfly,2021,19.0,3337010.0,129.0,172.89473684210526,0.0,0.0,1,1,1,1,0
Superfly,Superfly,2022,2.0,495319.0,173.0,176.0,0.0,0.0,1,1,0,0,1
Superfly,Superfly,2023,14.0,5505993.0,72.0,128.64285714285714,0.0,0.0,1,2,1,1,1
Superfly,Superfly,2024,20.0,6641387.0,159.0,183.85,0.0,0.0,1,3,1,2,1
Suzukisuzuki,Suzukisuzuki,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2021,18.0,6365293.0,57.0,72.83333333333333,0.0,0.0,1,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2022,33.0,8192608.0,77.0,135.33333333333334,0.0,0.0,1,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Suzukisuzuki,Suzukisuzuki,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
THE ALFEE,THE ALFEE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
TOMONARI SORA,TOMONARI SORA,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMONARI SORA,TOMONARI SORA,2024,37.0,30432230.0,7.0,74.51351351351352,2.0,0.0,1,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TOMORROW X TOGETHER,TOMORROW X TOGETHER,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
TWICE,TWICE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TWICE,TWICE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TWICE,TWICE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TWICE,TWICE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
TWICE,TWICE,2020,147.0,41240107.0,12.0,96.21768707482993,0.0,0.0,1,0,0,0,0
TWICE,TWICE,2021,135.0,42935153.0,10.0,121.34814814814816,1.0,0.0,1,0,0,0,0
TWICE,TWICE,2022,96.0,56579250.0,10.0,76.14583333333333,1.0,0.0,1,0,0,0,1
TWICE,TWICE,2023,83.0,35065429.0,13.0,121.9156626506024,0.0,0.0,1,1,1,1,0
TWICE,TWICE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,1
Takaya Kawasaki,Takaya Kawasaki,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2020,15.0,7320861.0,26.0,55.0,0.0,0.0,1,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2021,52.0,47835704.0,13.0,23.53846153846154,0.0,0.0,1,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2022,52.0,38489605.0,18.0,41.78846153846154,0.0,0.0,1,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2023,45.0,13864878.0,76.0,161.48888888888888,0.0,0.0,1,0,0,0,0
Takaya Kawasaki,Takaya Kawasaki,2024,22.0,7932001.0,80.0,166.36363636363637,0.0,0.0,1,0,0,0,0
Tani Yuuki,Tani Yuuki,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tani Yuuki,Tani Yuuki,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tani Yuuki,Tani Yuuki,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tani Yuuki,Tani Yuuki,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tani Yuuki,Tani Yuuki,2020,26.0,20500586.0,10.0,28.23076923076923,1.0,0.0,1,0,0,0,0
Tani Yuuki,Tani Yuuki,2021,42.0,15892074.0,42.0,108.04761904761904,0.0,0.0,1,0,0,0,0
Tani Yuuki,Tani Yuuki,2022,77.0,94810066.0,1.0,35.58441558441559,45.0,14.0,1,0,0,0,0
Tani Yuuki,Tani Yuuki,2023,105.0,88526323.0,3.0,57.57142857142857,21.0,0.0,1,0,0,0,0
Tani Yuuki,Tani Yuuki,2024,97.0,58475510.0,30.0,101.85567010309278,0.0,0.0,1,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Tatsuya Kitani,Tatsuya Kitani,2023,25.0,42125460.0,3.0,6.96,21.0,0.0,1,0,0,0,1
Tatsuya Kitani,Tatsuya Kitani,2024,52.0,38437610.0,10.0,62.34615384615385,1.0,0.0,1,1,1,1,0
Taylor Swift,Taylor Swift,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Taylor Swift,Taylor Swift,2023,25.0,9144594.0,89.0,129.0,0.0,0.0,1,0,0,0,0
